"data";"numeracaoItem";"tipo";"url";"arquivo_pdf";"baixado"
"2021-09-23";"22.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021976tispde.pdf";"prt2021976tispde.pdf";"True"
"2021-09-23";"23.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021977tispde.pdf";"prt2021977tispde.pdf";"True"
"2021-09-23";"24.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021978tispde.pdf";"prt2021978tispde.pdf";"True"
"2021-09-23";"25.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021979tispde.pdf";"prt2021979tispde.pdf";"True"
"2021-09-23";"26.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110571ti.pdf";"rea202110571ti.pdf";"True"
"2021-09-23";"26.";"Voto_Vista :";"http://www2.aneel.gov.br/cedoc/area202110571_3.pdf";"area202110571_3.pdf";"True"
"2021-09-23";"27.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110572ti.pdf";"rea202110572ti.pdf";"True"
"2021-09-23";"27.";"Voto_Vista :";"http://www2.aneel.gov.br/cedoc/area202110572_3.pdf";"area202110572_3.pdf";"True"
"2021-09-23";"28.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110573ti.pdf";"rea202110573ti.pdf";"True"
"2021-09-23";"28.";"Voto_Vista:";"http://www2.aneel.gov.br/cedoc/area202110573_3.pdf";"area202110573_3.pdf";"True"
"2021-09-23";"29.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110576ti.pdf";"rea202110576ti.pdf";"True"
"2021-09-23";"29.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110576_1.pdf";"area202110576_1.pdf";"True"
"2021-09-23";"30.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110577ti.pdf";"rea202110577ti.pdf";"True"
"2021-09-23";"30.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110577_1.pdf";"area202110577_1.pdf";"True"
"2021-09-23";"31.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110578ti.pdf";"rea202110578ti.pdf";"True"
"2021-09-23";"31.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110578_1.pdf";"area202110578_1.pdf";"True"
"2021-09-23";"32.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110579ti.pdf";"rea202110579ti.pdf";"True"
"2021-09-23";"32.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110579_1.pdf";"area202110579_1.pdf";"True"
"2021-09-23";"33.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110580ti.pdf";"rea202110580ti.pdf";"True"
"2021-09-23";"33.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110580_1.pdf";"area202110580_1.pdf";"True"
"2021-09-23";"34.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110581ti.pdf";"rea202110581ti.pdf";"True"
"2021-09-23";"34.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110581_1.pdf";"area202110581_1.pdf";"True"
"2021-09-23";"35.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110582ti.pdf";"rea202110582ti.pdf";"True"
"2021-09-23";"35.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110582_1.pdf";"area202110582_1.pdf";"True"
"2021-09-23";"36.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110583ti.pdf";"rea202110583ti.pdf";"True"
"2021-09-23";"36.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110583_1.pdf";"area202110583_1.pdf";"True"
"2021-09-23";"37.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110584ti.pdf";"rea202110584ti.pdf";"True"
"2021-09-23";"37.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110584_1.pdf";"area202110584_1.pdf";"True"
"2021-09-23";"38.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110585ti.pdf";"rea202110585ti.pdf";"True"
"2021-09-23";"38.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110585_1.pdf";"area202110585_1.pdf";"True"
"2021-09-23";"39.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110586ti.pdf";"rea202110586ti.pdf";"True"
"2021-09-23";"39.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110586_1.pdf";"area202110586_1.pdf";"True"
"2021-09-23";"40.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110587ti.pdf";"rea202110587ti.pdf";"True"
"2021-09-23";"40.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110587_1.pdf";"area202110587_1.pdf";"True"
"2021-09-23";"41.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110588ti.pdf";"rea202110588ti.pdf";"True"
"2021-09-23";"41.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110588_1.pdf";"area202110588_1.pdf";"True"
"2021-09-23";"42.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110589ti.pdf";"rea202110589ti.pdf";"True"
"2021-09-23";"42.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110589_1.pdf";"area202110589_1.pdf";"True"
"2021-09-23";"43.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110590ti.pdf";"rea202110590ti.pdf";"True"
"2021-09-23";"43.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110590_1.pdf";"area202110590_1.pdf";"True"
"2021-09-23";"44.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110591ti.pdf";"rea202110591ti.pdf";"True"
"2021-09-23";"44.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110591_1.pdf";"area202110591_1.pdf";"True"
"2021-09-23";"45.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110592ti.pdf";"rea202110592ti.pdf";"True"
"2021-09-23";"45.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110592_1.pdf";"area202110592_1.pdf";"True"
"2021-09-23";"46.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110593ti.pdf";"rea202110593ti.pdf";"True"
"2021-09-23";"46.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110593_1.pdf";"area202110593_1.pdf";"True"
"2021-09-23";"47.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110594ti.pdf";"rea202110594ti.pdf";"True"
"2021-09-23";"47.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110594_1.pdf";"area202110594_1.pdf";"True"
"2021-09-23";"48.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110595ti.pdf";"rea202110595ti.pdf";"True"
"2021-09-23";"48.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110595_1.pdf";"area202110595_1.pdf";"True"
"2021-09-23";"49.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110596ti.pdf";"rea202110596ti.pdf";"True"
"2021-09-23";"49.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110596_1.pdf";"area202110596_1.pdf";"True"
"2021-09-23";"50.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110609ti.pdf";"rea202110609ti.pdf";"True"
"2021-09-23";"50.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110609_1.pdf";"area202110609_1.pdf";"True"
"2021-09-23";"51.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110610ti.pdf";"rea202110610ti.pdf";"True"
"2021-09-23";"51.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110610_1.pdf";"area202110610_1.pdf";"True"
"2021-09-23";"52.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110611ti.pdf";"rea202110611ti.pdf";"True"
"2021-09-23";"52.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110611_1.pdf";"area202110611_1.pdf";"True"
"2021-09-23";"53.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110612ti.pdf";"rea202110612ti.pdf";"True"
"2021-09-23";"53.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110612_1.pdf";"area202110612_1.pdf";"True"
"2021-09-23";"54.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110622ti.pdf";"rea202110622ti.pdf";"True"
"2021-09-23";"54.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110622_1.pdf";"area202110622_1.pdf";"True"
"2021-09-23";"55.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110623ti.pdf";"rea202110623ti.pdf";"True"
"2021-09-23";"55.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110623_1.pdf";"area202110623_1.pdf";"True"
"2021-09-23";"56.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110624ti.pdf";"rea202110624ti.pdf";"True"
"2021-09-23";"56.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110624_1.pdf";"area202110624_1.pdf";"True"
"2021-09-23";"57.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110627ti.pdf";"rea202110627ti.pdf";"True"
"2021-09-23";"57.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110627_1.pdf";"area202110627_1.pdf";"True"
"2021-09-23";"58.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea202110629ti.pdf";"rea202110629ti.pdf";"True"
"2021-09-23";"58.";"Voto :";"http://www2.aneel.gov.br/cedoc/area202110629_1.pdf";"area202110629_1.pdf";"True"
"2021-09-22";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/acp2021059ti.pdf";"acp2021059ti.pdf";"True"
"2021-09-22";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212884.pdf";"dsp20212884.pdf";"True"
"2021-09-22";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212893.pdf";"dsp20212893.pdf";"True"
"2021-09-22";"3.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212893.pdf";"adsp20212893.pdf";"True"
"2021-09-22";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212897.pdf";"dsp20212897.pdf";"True"
"2021-09-22";"4.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212897.pdf";"adsp20212897.pdf";"True"
"2021-09-22";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212900.pdf";"dsp20212900.pdf";"True"
"2021-09-22";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212902.pdf";"dsp20212902.pdf";"True"
"2021-09-22";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212915ti.pdf";"dsp20212915ti.pdf";"True"
"2021-09-22";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212916ti.pdf";"dsp20212916ti.pdf";"True"
"2021-09-22";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212917ti.pdf";"dsp20212917ti.pdf";"True"
"2021-09-22";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212918ti.pdf";"dsp20212918ti.pdf";"True"
"2021-09-22";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212919ti.pdf";"dsp20212919ti.pdf";"True"
"2021-09-22";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212920ti.pdf";"dsp20212920ti.pdf";"True"
"2021-09-22";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212921ti.pdf";"dsp20212921ti.pdf";"True"
"2021-09-22";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212922ti.pdf";"dsp20212922ti.pdf";"True"
"2021-09-22";"15.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212923ti.pdf";"dsp20212923ti.pdf";"True"
"2021-09-22";"16.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212925ti.pdf";"dsp20212925ti.pdf";"True"
"2021-09-22";"17.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212926ti.pdf";"dsp20212926ti.pdf";"True"
"2021-09-22";"18.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212929.pdf";"dsp20212929.pdf";"True"
"2021-09-22";"19.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212930.pdf";"dsp20212930.pdf";"True"
"2021-09-22";"20.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212931.pdf";"dsp20212931.pdf";"True"
"2021-09-22";"20.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212931.pdf";"adsp20212931.pdf";"True"
"2021-09-22";"21.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212932.pdf";"dsp20212932.pdf";"True"
"2021-09-22";"21.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212932.pdf";"adsp20212932.pdf";"True"
"2021-09-22";"22.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212933.pdf";"dsp20212933.pdf";"True"
"2021-09-22";"22.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212933.pdf";"adsp20212933.pdf";"True"
"2021-09-22";"23.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212934.pdf";"dsp20212934.pdf";"True"
"2021-09-22";"23.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212934.pdf";"adsp20212934.pdf";"True"
"2021-09-22";"24.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212935.pdf";"dsp20212935.pdf";"True"
"2021-09-22";"25.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212936.pdf";"dsp20212936.pdf";"True"
"2021-09-22";"26.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212937ti.pdf";"dsp20212937ti.pdf";"True"
"2021-09-22";"27.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212938ti.pdf";"dsp20212938ti.pdf";"True"
"2021-09-22";"28.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212939ti.pdf";"dsp20212939ti.pdf";"True"
"2021-09-22";"29.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212940ti.pdf";"dsp20212940ti.pdf";"True"
"2021-09-22";"30.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2021021_1.pdf";"ect2021021_1.pdf";"True"
"2021-09-22";"31.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021971tispde.pdf";"prt2021971tispde.pdf";"True"
"2021-09-22";"32.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20212933ti.pdf";"reh20212933ti.pdf";"True"
"2021-09-22";"32.";"Voto :";"https://www2.aneel.gov.br/cedoc/areh20212933_1.pdf";"areh20212933_1.pdf";"True"
"2021-09-21";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/com2021020scg.pdf";"com2021020scg.pdf";"True"
"2021-09-21";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212911.pdf";"dsp20212911.pdf";"True"
"2021-09-21";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212912ti.pdf";"dsp20212912ti.pdf";"True"
"2021-09-21";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212913ti.pdf";"dsp20212913ti.pdf";"True"
"2021-09-21";"5.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/dsp20212914.pdf";"dsp20212914.pdf";"True"
"2021-09-21";"5.";"Decisão :";"https://www2.aneel.gov.br/cedoc/adsp20212914.pdf";"adsp20212914.pdf";"True"
"2021-09-21";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212927ti.pdf";"dsp20212927ti.pdf";"True"
"2021-09-21";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212928ti.pdf";"dsp20212928ti.pdf";"True"
"2021-09-21";"8.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021025mme.pdf";"prt2021025mme.pdf";"True"
"2021-09-21";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt2021250.pdf";"prt2021250.pdf";"True"
"2021-09-21";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt2021251.pdf";"prt2021251.pdf";"True"
"2021-09-21";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt2021252.pdf";"prt2021252.pdf";"True"
"2021-09-21";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt2021253.pdf";"prt2021253.pdf";"True"
"2021-09-21";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt20216696.pdf";"prt20216696.pdf";"True"
"2021-09-21";"14.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021966tispde.pdf";"prt2021966tispde.pdf";"True"
"2021-09-21";"15.";"Texto INtegral:";"https://www2.aneel.gov.br/cedoc/prt2021967tispde.pdf";"prt2021967tispde.pdf";"True"
"2021-09-21";"16.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021968tispde.pdf";"prt2021968tispde.pdf";"True"
"2021-09-21";"17.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021969tispde.pdf";"prt2021969tispde.pdf";"True"
"2021-09-21";"18.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021970tispde.pdf";"prt2021970tispde.pdf";"True"
"2021-09-20";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212883.pdf";"dsp20212883.pdf";"True"
"2021-09-20";"2.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/dsp20212885.pdf";"dsp20212885.pdf";"True"
"2021-09-20";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212898ti.pdf";"dsp20212898ti.pdf";"True"
"2021-09-20";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212899ti.pdf";"dsp20212899ti.pdf";"True"
"2021-09-20";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212901ti.pdf";"dsp20212901ti.pdf";"True"
"2021-09-20";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212903.pdf";"dsp20212903.pdf";"True"
"2021-09-20";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212904.pdf";"dsp20212904.pdf";"True"
"2021-09-20";"7.";"Anexo :";"http://www2.aneel.gov.br/cedoc/adsp20212904_2.pdf";"adsp20212904_2.pdf";"True"
"2021-09-20";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212906ti.pdf";"dsp20212906ti.pdf";"True"
"2021-09-20";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212907ti.pdf";"dsp20212907ti.pdf";"True"
"2021-09-20";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212908.pdf";"dsp20212908.pdf";"True"
"2021-09-20";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212909.pdf";"dsp20212909.pdf";"True"
"2021-09-20";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212910ti.pdf";"dsp20212910ti.pdf";"True"
"2021-09-20";"13.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2021965tispde.pdf";"prt2021965tispde.pdf";"True"
"2021-09-20";"14.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2021945.html";"ren2021945.html";"True"
"2021-09-20";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2021945.pdf";"ren2021945.pdf";"True"
"2021-09-20";"14.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2021945_1.pdf";"aren2021945_1.pdf";"True"
"2021-09-20";"14.";"Anexo :";"http://www2.aneel.gov.br/cedoc/aren2021945_2.pdf";"aren2021945_2.pdf";"True"
"2021-09-17";"1.";"Texto Integral :";"http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/decreto/D10798.htm";"D10798.htm";"True"
"2021-09-17";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212596.pdf";"dsp20212596.pdf";"True"
"2021-09-17";"2.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212596_1.pdf";"adsp20212596_1.pdf";"True"
"2021-09-17";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212597.pdf";"dsp20212597.pdf";"True"
"2021-09-17";"3.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212597_1.pdf";"adsp20212597_1.pdf";"True"
"2021-09-17";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212599.pdf";"dsp20212599.pdf";"True"
"2021-09-17";"4.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212599_1.pdf";"adsp20212599_1.pdf";"True"
"2021-09-17";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212600.pdf";"dsp20212600.pdf";"True"
"2021-09-17";"5.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212600_1.pdf";"adsp20212600_1.pdf";"True"
"2021-09-17";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212605.pdf";"dsp20212605.pdf";"True"
"2021-09-17";"6.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212605_1.pdf";"adsp20212605_1.pdf";"True"
"2021-09-17";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212606.pdf";"dsp20212606.pdf";"True"
"2021-09-17";"7.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212606_1.pdf";"adsp20212606_1.pdf";"True"
"2021-09-17";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212611.pdf";"dsp20212611.pdf";"True"
"2021-09-17";"8.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212611_1.pdf";"adsp20212611_1.pdf";"True"
"2021-09-17";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212705.pdf";"dsp20212705.pdf";"True"
"2021-09-17";"9.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212705_1.pdf";"adsp20212705_1.pdf";"True"
"2021-09-17";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212712.pdf";"dsp20212712.pdf";"True"
"2021-09-17";"10.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212712_1.pdf";"adsp20212712_1.pdf";"True"
"2021-09-17";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212714.pdf";"dsp20212714.pdf";"True"
"2021-09-17";"11.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212714_1.pdf";"adsp20212714_1.pdf";"True"
"2021-09-17";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212787.pdf";"dsp20212787.pdf";"True"
"2021-09-17";"12.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212787_1.pdf";"adsp20212787_1.pdf";"True"
"2021-09-17";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212795.pdf";"dsp20212795.pdf";"True"
"2021-09-17";"13.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20212795.pdf";"adsp20212795.pdf";"True"
"2021-09-17";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20212859.pdf";"dsp20212859.pdf";"True"
"2021-09-17";"14.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20212859_1.pdf";"adsp20212859_1.pdf";"True"
"2021-09-17";"15.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20212860.pdf";"dsp20212860.pdf";"True"
"2021-09-17";"15.";"Voto:";"https://www2.aneel.gov.br/cedoc/adsp20212860_1.pdf";"adsp20212860_1.pdf";"True"
