"data";"numeracaoItem";"titulo";"autor";"material";"esfera";"situacao";"assinatura";"publicacao";"assunto";"ementa"
"2021-10-08";"39.";"REA - RESOLUÇÃO AUTORIZATIVA 10598/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto STL II Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 2, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"40.";"REA - RESOLUÇÃO AUTORIZATIVA 10599/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL III SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 3, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"41.";"REA - RESOLUÇÃO AUTORIZATIVA 10600/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto STL IV Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 4, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"42.";"REA - RESOLUÇÃO AUTORIZATIVA 10601/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL VI SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 6, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"43.";"REA - RESOLUÇÃO AUTORIZATIVA 10602/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto STL VIII Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 8, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"44.";"REA - RESOLUÇÃO AUTORIZATIVA 10603/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL X SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 10, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"45.";"REA - RESOLUÇÃO AUTORIZATIVA 10604/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL XI SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 11, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"46.";"REA - RESOLUÇÃO AUTORIZATIVA 10605/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL XII SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 12, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"47.";"REA - RESOLUÇÃO AUTORIZATIVA 10606/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto STL XIII Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 13, sob o regime de Produção Independente de Energia Elétrica, no município de Santa Luzia, (PB). Imprimir"
"2021-10-08";"48.";"REA - RESOLUÇÃO AUTORIZATIVA 10607/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto UFV STL XIV SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 14, sob o regime de Produção Independente de Energia Elétrica, no município de São Mamede, (PB). Imprimir"
"2021-10-08";"49.";"REA - RESOLUÇÃO AUTORIZATIVA 10608/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-09-21";"2021-10-08";"Autorização";"Autoriza a Rio Alto STL XV Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Santa Luzia 15, sob o regime de Produção Independente de Energia Elétrica, no município de São Mamede, (PB). Imprimir"
"2021-10-08";"50.";"REA - RESOLUÇÃO AUTORIZATIVA 10691/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-10-05";"2021-10-08";"Autorização";"Autoriza a Complexo Fotovoltaico Boca do Riacho SPE S.A a implantar e explorar a Central Geradora Solar Fotovoltaica Boca do Riacho 1, sob o regime de Produção Independente de Energia Elétrica, no município de Bom Jesus da Lapa, (BA). Imprimir"
